序號,答案
20240620153003,29.51
20240620154003,28.76
20240620155003,27.48
20240620160003,23.37
20240620161003,16.25
20240620162003,29.87
20240620163003,28.22
20240620164003,22.56
20240620165003,11.85
20240420090004,529.9
20240420091004,987.09
20240420092004,951.94
20240420093004,864.67
20240420094004,758.7
20240420095004,645.23
20240420100004,767.96
20240420101004,789.65
20240420102004,813.1
20240420103004,919.41
20240420104004,722.21
20240420105004,661.69
20240420110004,933.11
20240420111004,936.59
20240420112004,1046.89
20240420113004,982.28
20240420114004,1073.69
20240420115004,1178.96
20240420120004,1127.24
20240420121004,1312.3
20240420122004,1269.82
20240420123004,1489.98
20240420124004,1337.37
20240420125004,1146.21
20240420130004,819.55
20240420131004,611.48
20240420132004,525.58
20240420133004,909.01
20240420134004,371.7
20240420135004,819.08
20240420140004,248.41
20240420141004,452.2
20240420142004,857.67
20240420143004,814.04
20240420144004,416.41
20240420145004,810.14
20240420150004,254.3
20240420151004,238.6
20240420152004,654.11
20240420153004,361.16
20240420154004,316.25
20240420155004,230.27
20240420160004,132.96
20240420161004,54.76
20240420162004,27.11
20240420163004,12.35
20240420164004,13.78
20240420165004,23.54
20240422090004,730.73
20240422091004,805.28
20240422092004,786.59
20240422093004,941.53
20240422094004,817.73
20240422095004,790.35
20240422100004,668.43
20240422101004,649.83
20240422102004,753.0
20240422103004,705.83
20240422104004,414.8
20240422105004,536.02
20240422110004,935.19
20240422111004,1089.99
20240422112004,892.97
20240422113004,1053.56
20240422114004,1028.75
20240422115004,989.54
20240422120004,814.61
20240422121004,603.78
20240422122004,542.58
20240422123004,992.72
20240422124004,551.65
20240422125004,492.45
20240422130004,403.79
20240422131004,414.84
20240422132004,444.73
20240422133004,524.0
20240422134004,374.57
20240422135004,718.89
20240422140004,148.14
20240422141004,148.7
20240422142004,223.35
20240422143004,94.74
20240422144004,73.7
20240422145004,87.15
20240422150004,24.06
20240422151004,22.03
20240422152004,17.19
20240422153004,12.88
20240422154004,15.66
20240422155004,16.97
20240422160004,20.56
20240422161004,21.39
20240422162004,12.03
20240422163004,10.15
20240422164004,10.85
20240422165004,14.3
20240513090004,38.04
20240513091004,23.76
20240513092004,18.09
20240513093004,23.8
20240513094004,18.16
20240513095004,17.57
20240513100004,72.84
20240513101004,73.13
20240513102004,72.22
20240513103004,66.66
20240513104004,46.0
20240513105004,43.9
20240513110004,103.62
20240513111004,119.6
20240513112004,119.19
20240513113004,106.21
20240513114004,92.93
20240513115004,78.33
20240513120004,145.52
20240513121004,116.98
20240513122004,114.03
20240513123004,84.26
20240513124004,60.41
20240513125004,39.26
20240513130004,42.53
20240513131004,39.08
20240513132004,26.86
20240513133004,23.31
20240513134004,29.6
20240513135004,23.8
20240513140004,30.71
20240513141004,20.78
20240513142004,17.91
20240513143004,16.05
20240513144004,11.96
20240513145004,8.19
20240513150004,19.38
20240513151004,15.55
20240513152004,6.75
20240513153004,1.67
20240513154004,1.52
20240513155004,1.98
20240513160004,13.51
20240513161004,9.48
20240513162004,1.0
20240513163004,0.0
20240513164004,0.0
20240513165004,0.0
20240515090004,1240.46
20240515091004,1012.05
20240515092004,1131.77
20240515093004,1041.97
20240515094004,1113.04
20240515095004,1070.22
20240515100004,1107.28
20240515101004,934.81
20240515102004,991.92
20240515103004,799.7
20240515104004,781.97
20240515105004,842.76
20240515110004,841.24
20240515111004,852.77
20240515112004,679.56
20240515113004,861.06
20240515114004,909.04
20240515115004,1039.75
20240515120004,1460.35
20240515121004,1627.41
20240515122004,1616.24
20240515123004,1580.58
20240515124004,1192.87
20240515125004,1344.92
20240515130004,1181.26
20240515131004,1126.92
20240515132004,1173.07
20240515133004,922.21
20240515134004,838.83
20240515135004,980.42
20240515140004,469.77
20240515141004,222.12
20240515142004,170.05
20240515143004,150.97
20240515144004,87.95
20240515145004,113.31
20240515150004,104.06
20240515151004,93.87
20240515152004,66.95
20240515153004,64.8
20240515154004,70.23
20240515155004,60.8
20240515160004,52.49
20240515161004,37.76
20240515162004,25.05
20240515163004,27.03
20240515164004,25.93
20240515165004,27.3
20240629090004,906.97
20240629091004,937.8
20240629092004,1169.94
20240629093004,1215.34
20240629094004,1211.98
20240629095004,1239.28
20240629100004,1170.51
20240629101004,1277.94
20240629102004,1248.47
20240629103004,1146.72
20240629104004,1133.97
20240629105004,1237.45
20240629110004,1075.98
20240629111004,1314.09
20240629112004,1294.9
20240629113004,1296.16
20240629114004,1279.28
20240629115004,1375.01
20240629120004,1299.23
20240629121004,1358.14
20240629122004,1420.49
20240629123004,1390.1
20240629124004,1417.17
20240629125004,1416.6
20240629130004,534.84
20240629131004,488.04
20240629132004,418.15
20240629133004,340.91
20240629134004,201.39
20240629135004,151.76
20240629140004,76.8
20240629141004,120.72
20240629142004,116.18
20240629143004,99.03
20240629144004,146.06
20240629145004,55.25
20240629150004,16.48
20240629151004,24.26
20240629152004,18.91
20240629153004,7.24
20240629154004,14.93
20240629155004,19.7
20240629160004,10.02
20240629161004,9.48
20240629162004,8.78
20240629163004,3.63
20240629164004,4.71
20240629165004,6.73
20240704090004,1187.78
20240704091004,1252.62
20240704092004,1270.96
20240704093004,1296.47
20240704094004,1353.28
20240704095004,1230.97
20240704100004,1344.86
20240704101004,1361.81
20240704102004,1421.18
20240704103004,1288.47
20240704104004,1341.88
20240704105004,1310.28
20240704110004,1229.6
20240704111004,1241.39
20240704112004,1342.62
20240704113004,1519.48
20240704114004,1450.65
20240704115004,1273.96
20240704120004,1443.63
20240704121004,1411.77
20240704122004,1423.1
20240704123004,1430.69
20240704124004,1377.76
20240704125004,1378.37
20240704130004,1369.28
20240704131004,1339.2
20240704132004,1261.52
20240704133004,1180.69
20240704134004,1111.95
20240704135004,1070.61
20240704140004,835.75
20240704141004,885.21
20240704142004,1013.32
20240704143004,618.63
20240704144004,610.33
20240704145004,329.61
20240704150004,462.0
20240704151004,460.77
20240704152004,484.02
20240704153004,246.37
20240704154004,312.85
20240704155004,167.44
20240704160004,83.95
20240704161004,55.64
20240704162004,101.03
20240704163004,32.5
20240704164004,0.0
20240704165004,0.42
20240509090005,160.31
20240509091005,216.48
20240509092005,238.69
20240509093005,416.29
20240509094005,398.49
20240509095005,370.84
20240509100005,530.55
20240509101005,744.41
20240509102005,590.22
20240509103005,446.35
20240509104005,269.29
20240509105005,350.14
20240509110005,219.33
20240509111005,669.43
20240509112005,494.77
20240509113005,292.13
20240509114005,290.6
20240509115005,113.19
20240509120005,124.05
20240509121005,151.62
20240509122005,146.1
20240509123005,141.26
20240509124005,127.75
20240509125005,134.32
20240509130005,198.32
20240509131005,206.13
20240509132005,104.13
20240509133005,53.91
20240509134005,31.49
20240509135005,24.76
20240509140005,58.75
20240509141005,83.76
20240509142005,66.04
20240509143005,49.09
20240509144005,49.81
20240509145005,40.17
20240509150005,44.4
20240509151005,47.17
20240509152005,23.89
20240509153005,22.52
20240509154005,20.78
20240509155005,23.79
20240509160005,40.83
20240509161005,77.71
20240509162005,23.5
20240509163005,24.5
20240509164005,8.27
20240509165005,11.16
20240514090005,92.86
20240514091005,105.16
20240514092005,95.74
20240514093005,167.22
20240514094005,142.79
20240514095005,195.07
20240514100005,200.87
20240514101005,474.99
20240514102005,368.76
20240514103005,254.63
20240514104005,198.53
20240514105005,303.12
20240514110005,511.68
20240514111005,808.86
20240514112005,679.0
20240514113005,928.88
20240514114005,1749.31
20240514115005,692.57
20240514120005,510.33
20240514121005,753.33
20240514122005,810.62
20240514123005,495.95
20240514124005,753.58
20240514125005,536.15
20240514130005,725.14
20240514131005,601.27
20240514132005,538.81
20240514133005,346.5
20240514134005,177.72
20240514135005,151.38
20240514140005,37.53
20240514141005,72.8
20240514142005,72.42
20240514143005,51.06
20240514144005,36.71
20240514145005,35.36
20240514150005,22.8
20240514151005,30.81
20240514152005,25.23
20240514153005,23.45
20240514154005,20.9
20240514155005,20.54
20240514160005,17.81
20240514161005,11.86
20240514162005,9.99
20240514163005,5.74
20240514164005,4.32
20240514165005,4.53
20240615090005,450.72
20240615091005,332.7
20240615092005,320.04
20240615093005,475.64
20240615094005,533.17
20240615095005,366.68
20240615100005,738.53
20240615101005,742.83
20240615102005,442.04
20240615103005,546.59
20240615104005,432.61
20240615105005,415.06
20240615110005,883.33
20240615111005,775.07
20240615112005,1035.99
20240615113005,855.49
20240615114005,985.91
20240615115005,1041.95
20240615120005,1117.4
20240615121005,808.65
20240615122005,827.7
20240615123005,835.01
20240615124005,768.21
20240615125005,771.01
20240615130005,1290.72
20240615131005,1176.54
20240615132005,764.05
20240615133005,295.77
20240615134005,477.01
20240615135005,630.63
20240615140005,912.51
20240615141005,510.06
20240615142005,294.49
20240615143005,408.93
20240615144005,623.02
20240615145005,478.91
20240615150005,298.36
20240615151005,437.85
20240615152005,296.17
20240615153005,260.47
20240615154005,157.44
20240615155005,165.42
20240615160005,128.26
20240615161005,87.44
20240615162005,44.99
20240615163005,39.45
20240615164005,44.32
20240615165005,38.75
20240620090005,586.53
20240620091005,815.97
20240620092005,549.63
20240620093005,1085.2
20240620094005,757.99
20240620095005,799.97
20240620100005,878.02
20240620101005,812.67
20240620102005,764.69
20240620103005,406.42
20240620104005,135.12
20240620105005,295.39
20240620110005,1178.53
20240620111005,1580.19
20240620112005,1562.8
20240620113005,1585.9
20240620114005,1699.53
20240620115005,1681.06
20240620120005,1706.41
20240620121005,1664.68
20240620122005,1620.0
20240620123005,1705.42
20240620124005,1725.7
20240620125005,1704.76
20240620130005,1704.71
20240620131005,1621.34
20240620132005,1642.76
20240620133005,1276.82
20240620134005,1169.33
20240620135005,1053.82
20240620140005,1420.32
20240620141005,1465.94
20240620142005,976.6
20240620143005,943.12
20240620144005,501.72
20240620145005,367.16
20240620150005,137.94
20240620151005,124.71
20240620152005,54.05
20240620153005,56.73
20240620154005,46.12
20240620155005,43.75
20240620160005,31.56
20240620161005,25.44
20240620162005,23.0
20240620163005,15.89
20240620164005,8.47
20240620165005,3.92
20240706090005,534.94
20240706091005,766.33
20240706092005,835.74
20240706093005,997.13
20240706094005,851.22
20240706095005,943.6
20240706100005,1027.32
20240706101005,1008.81
20240706102005,1375.52
20240706103005,1378.26
20240706104005,1428.45
20240706105005,1364.64
20240706110005,1378.78
20240706111005,1479.74
20240706112005,1550.55
20240706113005,1603.8
20240706114005,1631.32
20240706115005,1641.53
20240706120005,1651.12
20240706121005,1652.77
20240706122005,1680.33
20240706123005,1654.36
20240706124005,1685.43
20240706125005,1662.36
20240706130005,1632.8
20240706131005,1612.23
20240706132005,1629.02
20240706133005,1624.67
20240706134005,1665.49
20240706135005,1650.62
20240706140005,1603.46
20240706141005,1608.92
20240706142005,1601.56
20240706143005,1635.12
20240706144005,1651.59
20240706145005,1298.14
20240706150005,1331.11
20240706151005,1197.24
20240706152005,941.94
20240706153005,732.85
20240706154005,476.5
20240706155005,627.13
20240706160005,328.39
20240706161005,237.39
20240706162005,172.67
20240706163005,64.25
20240706164005,14.87
20240706165005,11.66
20240708090005,339.44
20240708091005,469.89
20240708092005,643.84
20240708093005,685.24
20240708094005,845.39
20240708095005,901.2
20240708100005,1095.59
20240708101005,1295.24
20240708102005,1017.05
20240708103005,1187.09
20240708104005,810.64
20240708105005,1182.67
20240708110005,1440.65
20240708111005,1534.23
20240708112005,1717.43
20240708113005,1797.91
20240708114005,1705.33
20240708115005,1724.17
20240708120005,1762.04
20240708121005,1646.63
20240708122005,1696.03
20240708123005,1676.73
20240708124005,1666.29
20240708125005,1627.62
20240708130005,1593.99
20240708131005,1486.4
20240708132005,1522.49
20240708133005,1528.52
20240708134005,1149.9
20240708135005,1066.81
20240708140005,1380.71
20240708141005,1307.27
20240708142005,1229.55
20240708143005,636.51
20240708144005,285.34
20240708145005,237.04
20240708150005,270.61
20240708151005,814.79
20240708152005,1152.45
20240708153005,659.33
20240708154005,89.8
20240708155005,25.15
20240708160005,54.9
20240708161005,50.38
20240708162005,33.64
20240708163005,42.6
20240708164005,14.2
20240708165005,1.28
20240520090006,578.07
20240520091006,610.71
20240520092006,710.59
20240520093006,706.1
20240520094006,425.25
20240520095006,318.4
20240520100006,213.38
20240520101006,213.9
20240520102006,269.1
20240520103006,222.29
20240520104006,233.81
20240520105006,357.24
20240520110006,531.32
20240520111006,686.26
20240520112006,516.8
20240520113006,450.69
20240520114006,442.08
20240520115006,262.87
20240520120006,253.01
20240520121006,299.83
20240520122006,248.28
20240520123006,226.91
20240520124006,94.67
20240520125006,206.6
20240520130006,96.86
20240520131006,91.59
20240520132006,100.9
20240520133006,103.06
20240520134006,124.68
20240520135006,119.32
20240520140006,139.68
20240520141006,128.06
20240520142006,126.41
20240520143006,131.24
20240520144006,108.74
20240520145006,102.71
20240520150006,158.22
20240520151006,121.37
20240520152006,89.69
20240520153006,85.47
20240520154006,101.79
20240520155006,86.13
20240520160006,42.25
20240520161006,31.56
20240520162006,26.4
20240520163006,19.55
20240520164006,17.55
20240520165006,9.73
20240527090006,486.44
20240527091006,568.64
20240527092006,755.87
20240527093006,921.78
20240527094006,537.48
20240527095006,476.39
20240527100006,498.11
20240527101006,471.27
20240527102006,378.75
20240527103006,458.56
20240527104006,613.77
20240527105006,524.91
20240527110006,486.2
20240527111006,602.21
20240527112006,344.09
20240527113006,452.23
20240527114006,522.63
20240527115006,553.76
20240527120006,1057.8
20240527121006,878.57
20240527122006,1420.99
20240527123006,957.98
20240527124006,649.28
20240527125006,222.5
20240527130006,966.21
20240527131006,737.55
20240527132006,865.95
20240527133006,799.8
20240527134006,454.59
20240527135006,400.77
20240527140006,416.57
20240527141006,522.6
20240527142006,112.85
20240527143006,93.1
20240527144006,116.83
20240527145006,144.08
20240527150006,261.98
20240527151006,466.64
20240527152006,312.94
20240527153006,209.27
20240527154006,176.43
20240527155006,123.15
20240527160006,101.31
20240527161006,57.11
20240527162006,49.72
20240527163006,30.7
20240527164006,36.89
20240527165006,28.7
20240625090006,816.42
20240625091006,821.97
20240625092006,689.4
20240625093006,724.29
20240625094006,945.07
20240625095006,1175.68
20240625100006,1352.63
20240625101006,1579.17
20240625102006,1497.39
20240625103006,1410.77
20240625104006,1460.76
20240625105006,1558.95
20240625110006,1521.17
20240625111006,1524.28
20240625112006,1413.03
20240625113006,1601.73
20240625114006,1573.93
20240625115006,1598.81
20240625120006,1512.39
20240625121006,1580.13
20240625122006,1378.31
